Price,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,
2025-09-17,249.51132202148438,251.60846622440926,246.24575040208808,251.11914019611262,20491300
2025-09-18,251.98794555664062,253.7954894988705,249.77095374956744,251.51858146535278,21166400
2025-09-19,254.89401245117188,256.3520400389092,251.7262999738622,253.05649509989235,41616800
2025-09-22,252.53721618652344,255.96255937363452,250.4700148378594,254.4346345672764,20079000
2025-09-23,251.99794006347656,254.42465403168023,250.74963448508717,253.31115997003903,17521100
2025-09-24,247.4940643310547,252.61711541084662,246.88489058620982,251.8082005786909,16958500
2025-09-25,246.2357635498047,246.9797487713338,241.3224195620241,244.5080977205706,17379800
2025-09-26,246.8449249267578,249.78094201324313,246.30566363488114,247.44911578332088,16594600
2025-09-29,244.0287628173828,251.30687809276412,242.8703315773225,247.93844920495468,23157200
2025-09-30,243.2198486328125,243.3446791838211,239.24623863215143,242.73050738714113,22541200
2025-10-01,245.2071533203125,246.81497150595618,238.87575111870152,240.8530628773219,23967700
2025-10-02,246.095947265625,247.29931566997493,242.7754574796697,245.30702484602278,20657500
2025-10-03,246.1159210205078,246.78301477995933,242.14132038642188,244.89757357559975,19941400
2025-10-06,251.16905212402344,251.85811921064592,245.35694953418547,245.44682387467418,18309000
2025-10-07,246.7949981689453,251.20900463703433,246.4754246431322,248.5925459182787,13811200
2025-10-08,245.1272735595703,246.9248213802435,244.75776475092104,245.86626070065884,14136500
2025-10-09,241.88168334960938,245.2221350767108,239.35509882598436,244.72781094114117,19375700
2025-10-10,237.16807556152344,244.5081031151831,236.3641588566611,241.83174330747613,22449100
2025-10-13,244.30838012695312,244.6579117832554,240.42365378640827,240.70327301620802,12465000
2025-10-14,245.85629272460938,247.68879685496785,240.85107781843712,241.427306790227,17705400
2025-10-15,251.36880493164062,252.41736942916336,246.4554607554471,247.74871874685488,16048100
2025-10-16,251.53857421875,257.23082941743115,250.33020770413574,252.122772700916,18946000
2025-10-17,253.4459686279297,254.53450266096655,248.25302052802706,251.00928896640758,17653800
2025-10-20,256.6716003417969,257.5304504658622,254.25489770036705,254.88403337816922,13726800
2025-10-21,250.99929809570312,255.03383029849985,244.33834129177995,254.90400164086319,27836400
2025-10-22,252.18768310546875,256.8313737278801,250.1115065245809,254.66431708821446,19650200
2025-10-23,253.3860626220703,255.51318026566653,252.4253762515009,253.35610450636662,13241300
2025-10-24,260.1568603515625,262.15414913586386,255.75283492503297,256.95118990988885,18406000
2025-10-27,269.5640869140625,270.43290270240664,264.5808609008827,265.0002744998441,22987700
2025-10-28,268.0661315917969,271.0121450108063,266.80786026547077,269.83375183368696,20101200
2025-10-29,274.7969970703125,275.595900411786,268.0661129897522,268.24586167015235,26287900
2025-10-30,281.5178527832031,291.53425498576104,280.06983667597433,291.3245481932234,48570000
2025-10-31,281.43798828125,285.8969321261184,277.14681597378535,282.82109013084,29932800
